,P1,P1C0,P1C1,P1C2,P1C3,P1C4,P1C5,P1C6,PIC7,P2,P2C0,P2C1,P2C2,P2C3,P2C4,P2C5,P2C6,P2C7,P3,P3C0,P3C1,P3C2,P3C3,P3C4,P3C5,P3C6,P3C7,P4,P4C0,P4C1,P4C2,P4C3,P4C4,P4C5,P4C6,P4C7,P5,P5C0,P5C1,P5C2,P5C3,P5C4,P5C5,P5C6,P5C7,Tot prob 0,Tot prob 1,Tot prob 2,Tot prob 3,Tot prob 4,Tot prob 5,Tot prob 6,Tot prob 7,NRating,Rating
1682,Andrea Bargnani 2011TOR,0.017,0.0,0.983,0.0,0.0,0.0,0.0,0.0,José Calderón 2011TOR,0.0,0.0,0.0,0.002,0.998,0.0,0.0,0.0,DeMar DeRozan 2011TOR,0.0,0.0,0.997,0.0,0.0,0.0,0.003,0.0,Amir Johnson 2011TOR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,James Johnson 2011TOR,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.017,1.0,2.98,0.002,0.998,0.0,0.003,0.0,0.11749768518518522,3.6
1683,Andrea Bargnani 2011TOR,0.017,0.0,0.983,0.0,0.0,0.0,0.0,0.0,José Calderón 2011TOR,0.0,0.0,0.0,0.002,0.998,0.0,0.0,0.0,DeMar DeRozan 2011TOR,0.0,0.0,0.997,0.0,0.0,0.0,0.003,0.0,Amir Johnson 2011TOR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Linas Kleiza 2011TOR,0.995,0.0,0.005,0.0,0.0,0.0,0.0,0.0,1.012,1.0,1.9849999999999999,0.002,0.998,0.0,0.003,0.0,-8.501519097222221,-7.0
1684,Andrea Bargnani 2011TOR,0.017,0.0,0.983,0.0,0.0,0.0,0.0,0.0,José Calderón 2011TOR,0.0,0.0,0.0,0.002,0.998,0.0,0.0,0.0,DeMar DeRozan 2011TOR,0.0,0.0,0.997,0.0,0.0,0.0,0.003,0.0,Amir Johnson 2011TOR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Julian Wright 2011TOR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.017,1.0,1.98,0.002,0.998,1.0,0.003,0.0,-2.8704259259259275,5.5
1685,Leandro Barbosa 2011TOR,0.003,0.0,0.0,0.001,0.996,0.0,0.0,0.0,Andrea Bargnani 2011TOR,0.017,0.0,0.983,0.0,0.0,0.0,0.0,0.0,José Calderón 2011TOR,0.0,0.0,0.0,0.002,0.998,0.0,0.0,0.0,DeMar DeRozan 2011TOR,0.0,0.0,0.997,0.0,0.0,0.0,0.003,0.0,Amir Johnson 2011TOR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.0,1.98,0.003,1.994,0.0,0.003,0.0,-12.71887037037037,-16.4
1686,Andrea Bargnani 2011TOR,0.017,0.0,0.983,0.0,0.0,0.0,0.0,0.0,José Calderón 2011TOR,0.0,0.0,0.0,0.002,0.998,0.0,0.0,0.0,DeMar DeRozan 2011TOR,0.0,0.0,0.997,0.0,0.0,0.0,0.003,0.0,Reggie Evans 2011TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sonny Weems 2011TOR,0.001,0.0,0.005,0.0,0.0,0.9940000000000001,0.0,0.0,0.018000000000000002,0.0,1.9849999999999999,0.002,0.998,0.9940000000000001,0.003,1.0,-18.028592303240746,-33.3
1687,Andrea Bargnani 2011TOR,0.017,0.0,0.983,0.0,0.0,0.0,0.0,0.0,José Calderón 2011TOR,0.0,0.0,0.0,0.002,0.998,0.0,0.0,0.0,Ed Davis 2011TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DeMar DeRozan 2011TOR,0.0,0.0,0.997,0.0,0.0,0.0,0.003,0.0,Sonny Weems 2011TOR,0.001,0.0,0.005,0.0,0.0,0.9940000000000001,0.0,0.0,0.018000000000000002,0.0,1.9849999999999999,0.002,0.998,0.9940000000000001,0.003,1.0,-11.914730613425927,-15.1
1688,Leandro Barbosa 2011TOR,0.003,0.0,0.0,0.001,0.996,0.0,0.0,0.0,Andrea Bargnani 2011TOR,0.017,0.0,0.983,0.0,0.0,0.0,0.0,0.0,José Calderón 2011TOR,0.0,0.0,0.0,0.002,0.998,0.0,0.0,0.0,Ed Davis 2011TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DeMar DeRozan 2011TOR,0.0,0.0,0.997,0.0,0.0,0.0,0.003,0.0,0.02,0.0,1.98,0.003,1.994,0.0,0.003,1.0,-12.632080439814816,-17.8
1689,Andrea Bargnani 2011TOR,0.017,0.0,0.983,0.0,0.0,0.0,0.0,0.0,José Calderón 2011TOR,0.0,0.0,0.0,0.002,0.998,0.0,0.0,0.0,Ed Davis 2011TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DeMar DeRozan 2011TOR,0.0,0.0,0.997,0.0,0.0,0.0,0.003,0.0,James Johnson 2011TOR,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,2.98,0.002,0.998,0.0,0.003,1.0,-8.166283275462963,-2.3
1690,Jerryd Bayless 2011TOR,0.0,0.0,0.0,0.005,0.995,0.0,0.0,0.0,Ed Davis 2011TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DeMar DeRozan 2011TOR,0.0,0.0,0.997,0.0,0.0,0.0,0.003,0.0,Reggie Evans 2011TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,James Johnson 2011TOR,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9969999999999999,0.005,0.995,0.0,0.003,2.0,-9.500355902777775,-6.9
1691,José Calderón 2011TOR,0.0,0.0,0.0,0.002,0.998,0.0,0.0,0.0,Ed Davis 2011TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DeMar DeRozan 2011TOR,0.0,0.0,0.997,0.0,0.0,0.0,0.003,0.0,Amir Johnson 2011TOR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,James Johnson 2011TOR,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9969999999999999,0.002,0.998,0.0,0.003,1.0,-7.932990451388887,-1.1
1692,Leandro Barbosa 2011TOR,0.003,0.0,0.0,0.001,0.996,0.0,0.0,0.0,Andrea Bargnani 2011TOR,0.017,0.0,0.983,0.0,0.0,0.0,0.0,0.0,Jerryd Bayless 2011TOR,0.0,0.0,0.0,0.005,0.995,0.0,0.0,0.0,Ed Davis 2011TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DeMar DeRozan 2011TOR,0.0,0.0,0.997,0.0,0.0,0.0,0.003,0.0,0.02,0.0,1.98,0.006,1.991,0.0,0.003,1.0,-13.840494212962966,-26.9
1693,Andrea Bargnani 2011TOR,0.017,0.0,0.983,0.0,0.0,0.0,0.0,0.0,Jerryd Bayless 2011TOR,0.0,0.0,0.0,0.005,0.995,0.0,0.0,0.0,DeMar DeRozan 2011TOR,0.0,0.0,0.997,0.0,0.0,0.0,0.003,0.0,Amir Johnson 2011TOR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sonny Weems 2011TOR,0.001,0.0,0.005,0.0,0.0,0.9940000000000001,0.0,0.0,0.018000000000000002,1.0,1.9849999999999999,0.005,0.995,0.9940000000000001,0.003,0.0,-10.92188570601852,-12.7
1694,Leandro Barbosa 2011TOR,0.003,0.0,0.0,0.001,0.996,0.0,0.0,0.0,Jerryd Bayless 2011TOR,0.0,0.0,0.0,0.005,0.995,0.0,0.0,0.0,Ed Davis 2011TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Reggie Evans 2011TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sonny Weems 2011TOR,0.001,0.0,0.005,0.0,0.0,0.9940000000000001,0.0,0.0,0.004,0.0,0.005,0.006,1.991,0.9940000000000001,0.0,2.0,-16.859612847222227,-43.4
1695,Andrea Bargnani 2011TOR,0.017,0.0,0.983,0.0,0.0,0.0,0.0,0.0,José Calderón 2011TOR,0.0,0.0,0.0,0.002,0.998,0.0,0.0,0.0,DeMar DeRozan 2011TOR,0.0,0.0,0.997,0.0,0.0,0.0,0.003,0.0,Joey Dorsey 2011TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Linas Kleiza 2011TOR,0.995,0.0,0.005,0.0,0.0,0.0,0.0,0.0,1.012,0.0,1.9849999999999999,0.002,0.998,0.0,0.003,1.0,-13.588851851851851,-26.5
1696,Leandro Barbosa 2011TOR,0.003,0.0,0.0,0.001,0.996,0.0,0.0,0.0,Jerryd Bayless 2011TOR,0.0,0.0,0.0,0.005,0.995,0.0,0.0,0.0,Ed Davis 2011TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DeMar DeRozan 2011TOR,0.0,0.0,0.997,0.0,0.0,0.0,0.003,0.0,Amir Johnson 2011TOR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,1.0,0.997,0.006,1.991,0.0,0.003,1.0,-5.087335069444446,18.2
1697,José Calderón 2011TOR,0.0,0.0,0.0,0.002,0.998,0.0,0.0,0.0,DeMar DeRozan 2011TOR,0.0,0.0,0.997,0.0,0.0,0.0,0.003,0.0,Joey Dorsey 2011TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Amir Johnson 2011TOR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Linas Kleiza 2011TOR,0.995,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.995,1.0,1.002,0.002,0.998,0.0,0.003,1.0,-6.421932002314818,11.6
1698,Jerryd Bayless 2011TOR,0.0,0.0,0.0,0.005,0.995,0.0,0.0,0.0,Ed Davis 2011TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DeMar DeRozan 2011TOR,0.0,0.0,0.997,0.0,0.0,0.0,0.003,0.0,Joey Dorsey 2011TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,James Johnson 2011TOR,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9969999999999999,0.005,0.995,0.0,0.003,2.0,-11.028794270833336,-13.4
1699,Raja Bell 2011UTA,0.988,0.0,0.0,0.01,0.002,0.0,0.0,0.0,Al Jefferson 2011UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Andrei Kirilenko 2011UTA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Paul Millsap 2011UTA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Deron Williams 2011UTA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.988,0.0,1.0,0.01,1.002,1.0,0.0,1.0,-3.9,-3.9
1700,Raja Bell 2011UTA,0.988,0.0,0.0,0.01,0.002,0.0,0.0,0.0,Gordon Hayward 2011UTA,0.022000000000000002,0.0,0.968,0.0,0.0,0.0,0.01,0.0,Al Jefferson 2011UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Paul Millsap 2011UTA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Deron Williams 2011UTA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.01,0.0,0.968,0.01,1.002,1.0,0.01,1.0,1.627512867647059,2.0
1701,Raja Bell 2011UTA,0.988,0.0,0.0,0.01,0.002,0.0,0.0,0.0,Al Jefferson 2011UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C.J. Miles 2011UTA,0.866,0.0,0.001,0.0,0.133,0.0,0.0,0.0,Paul Millsap 2011UTA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Deron Williams 2011UTA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.854,0.0,0.001,0.01,1.135,1.0,0.0,1.0,-8.522606004901961,-14.8
1702,Al Jefferson 2011UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Andrei Kirilenko 2011UTA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,C.J. Miles 2011UTA,0.866,0.0,0.001,0.0,0.133,0.0,0.0,0.0,Paul Millsap 2011UTA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Deron Williams 2011UTA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.866,0.0,1.001,0.0,1.133,1.0,0.0,1.0,21.471371629901963,35.7
1703,Raja Bell 2011UTA,0.988,0.0,0.0,0.01,0.002,0.0,0.0,0.0,Al Jefferson 2011UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Andrei Kirilenko 2011UTA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Paul Millsap 2011UTA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Earl Watson 2011UTA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.988,0.0,1.0,1.01,0.002,1.0,0.0,1.0,8.541248468137255,14.9
1704,Raja Bell 2011UTA,0.988,0.0,0.0,0.01,0.002,0.0,0.0,0.0,Al Jefferson 2011UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C.J. Miles 2011UTA,0.866,0.0,0.001,0.0,0.133,0.0,0.0,0.0,Paul Millsap 2011UTA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Earl Watson 2011UTA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.854,0.0,0.001,1.01,0.135,1.0,0.0,1.0,-0.9084598651960784,-3.3
1705,Gordon Hayward 2011UTA,0.022000000000000002,0.0,0.968,0.0,0.0,0.0,0.01,0.0,Al Jefferson 2011UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Andrei Kirilenko 2011UTA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Paul Millsap 2011UTA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Deron Williams 2011UTA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.022000000000000002,0.0,1.968,0.0,1.0,1.0,0.01,1.0,-4.61039675245098,-13.9
1706,Gordon Hayward 2011UTA,0.022000000000000002,0.0,0.968,0.0,0.0,0.0,0.01,0.0,Al Jefferson 2011UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C.J. Miles 2011UTA,0.866,0.0,0.001,0.0,0.133,0.0,0.0,0.0,Paul Millsap 2011UTA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Deron Williams 2011UTA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.888,0.0,0.969,0.0,1.133,1.0,0.01,1.0,-4.632568321078431,-17.5
1707,Al Jefferson 2011UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C.J. Miles 2011UTA,0.866,0.0,0.001,0.0,0.133,0.0,0.0,0.0,Paul Millsap 2011UTA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Earl Watson 2011UTA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Deron Williams 2011UTA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.866,0.0,0.001,1.0,1.133,1.0,0.0,1.0,1.0969378063725492,1.7
1708,Raja Bell 2011UTA,0.988,0.0,0.0,0.01,0.002,0.0,0.0,0.0,Al Jefferson 2011UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Andrei Kirilenko 2011UTA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,C.J. Miles 2011UTA,0.866,0.0,0.001,0.0,0.133,0.0,0.0,0.0,Deron Williams 2011UTA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.854,0.0,1.001,0.01,1.135,0.0,0.0,1.0,-4.559531249999999,-18.3
1709,Gordon Hayward 2011UTA,0.022000000000000002,0.0,0.968,0.0,0.0,0.0,0.01,0.0,Al Jefferson 2011UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C.J. Miles 2011UTA,0.866,0.0,0.001,0.0,0.133,0.0,0.0,0.0,Paul Millsap 2011UTA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Earl Watson 2011UTA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.888,0.0,0.969,1.0,0.133,1.0,0.01,1.0,2.2834810049019607,5.9
1710,Raja Bell 2011UTA,0.988,0.0,0.0,0.01,0.002,0.0,0.0,0.0,Gordon Hayward 2011UTA,0.022000000000000002,0.0,0.968,0.0,0.0,0.0,0.01,0.0,Al Jefferson 2011UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Paul Millsap 2011UTA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Earl Watson 2011UTA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.01,0.0,0.968,1.01,0.002,1.0,0.01,1.0,-9.470082107843137,-42.9
1711,Francisco Elson 2011UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kyrylo Fesenko 2011UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C.J. Miles 2011UTA,0.866,0.0,0.001,0.0,0.133,0.0,0.0,0.0,Ronnie Price 2011UTA,0.96,0.0,0.01,0.02,0.0,0.0,0.01,0.0,Earl Watson 2011UTA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.826,0.0,0.011,1.02,0.133,0.0,0.01,2.0,7.000893382352942,34.2
1712,Al Jefferson 2011UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Andrei Kirilenko 2011UTA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Paul Millsap 2011UTA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ronnie Price 2011UTA,0.96,0.0,0.01,0.02,0.0,0.0,0.01,0.0,Deron Williams 2011UTA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.96,0.0,1.01,0.02,1.0,1.0,0.01,1.0,2.7304313725490204,11.4
1713,Francisco Elson 2011UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Andrei Kirilenko 2011UTA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,C.J. Miles 2011UTA,0.866,0.0,0.001,0.0,0.133,0.0,0.0,0.0,Ronnie Price 2011UTA,0.96,0.0,0.01,0.02,0.0,0.0,0.01,0.0,Earl Watson 2011UTA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.826,0.0,1.011,1.02,0.133,0.0,0.01,1.0,-1.3733878676470583,-12.0
1714,Raja Bell 2011UTA,0.988,0.0,0.0,0.01,0.002,0.0,0.0,0.0,Francisco Elson 2011UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C.J. Miles 2011UTA,0.866,0.0,0.001,0.0,0.133,0.0,0.0,0.0,Paul Millsap 2011UTA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Deron Williams 2011UTA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.854,0.0,0.001,0.01,1.135,1.0,0.0,1.0,3.1242647058823536,14.8
1715,Al Jefferson 2011UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C.J. Miles 2011UTA,0.866,0.0,0.001,0.0,0.133,0.0,0.0,0.0,Paul Millsap 2011UTA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ronnie Price 2011UTA,0.96,0.0,0.01,0.02,0.0,0.0,0.01,0.0,Deron Williams 2011UTA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.826,0.0,0.011,0.02,1.133,1.0,0.01,1.0,4.0544264705882345,20.6
1716,Andray Blatche 2011WAS,0.0,0.0,0.003,0.0,0.0,0.997,0.0,0.0,Rashard Lewis 2011WAS,0.995,0.0,0.005,0.0,0.0,0.0,0.0,0.0,JaVale McGee 2011WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,John Wall 2011WAS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Nick Young 2011WAS,0.024,0.0,0.005,0.0,0.971,0.0,0.0,0.0,1.019,0.0,0.013000000000000001,0.0,1.971,0.997,0.0,1.0,4.7,4.7
1717,Andray Blatche 2011WAS,0.0,0.0,0.003,0.0,0.0,0.997,0.0,0.0,Kirk Hinrich 2011WAS,0.0,0.0,0.0,0.001,0.9990000000000001,0.0,0.0,0.0,JaVale McGee 2011WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Al Thornton 2011WAS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,John Wall 2011WAS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,1.999,1.9969999999999999,0.0,1.0,-11.515492953431373,-13.8
1718,Andray Blatche 2011WAS,0.0,0.0,0.003,0.0,0.0,0.997,0.0,0.0,Jordan Crawford 2011WAS,0.0,0.0,0.0,0.449,0.551,0.0,0.0,0.0,Maurice Evans 2011WAS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JaVale McGee 2011WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,John Wall 2011WAS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.003,0.449,1.5510000000000002,0.997,0.0,1.0,2.9820680147058822,9.1
1719,Jordan Crawford 2011WAS,0.0,0.0,0.0,0.449,0.551,0.0,0.0,0.0,Maurice Evans 2011WAS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yi Jianlian 2011WAS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,JaVale McGee 2011WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,John Wall 2011WAS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.449,1.5510000000000002,1.0,0.0,1.0,-11.087046568627454,-16.8
1720,Andray Blatche 2011WAS,0.0,0.0,0.003,0.0,0.0,0.997,0.0,0.0,Kirk Hinrich 2011WAS,0.0,0.0,0.0,0.001,0.9990000000000001,0.0,0.0,0.0,JaVale McGee 2011WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Al Thornton 2011WAS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Nick Young 2011WAS,0.024,0.0,0.005,0.0,0.971,0.0,0.0,0.0,0.024,0.0,0.008,0.001,1.9700000000000002,1.9969999999999999,0.0,1.0,1.177695772058824,12.8
1721,Trevor Booker 2011WAS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Jordan Crawford 2011WAS,0.0,0.0,0.0,0.449,0.551,0.0,0.0,0.0,Yi Jianlian 2011WAS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,JaVale McGee 2011WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,John Wall 2011WAS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.449,1.5510000000000002,1.0,0.0,1.0,-15.487715992647061,-29.0
1722,Gilbert Arenas 2011WAS,0.0,0.0,0.002,0.006,0.992,0.0,0.0,0.0,Andray Blatche 2011WAS,0.0,0.0,0.003,0.0,0.0,0.997,0.0,0.0,Kirk Hinrich 2011WAS,0.0,0.0,0.0,0.001,0.9990000000000001,0.0,0.0,0.0,JaVale McGee 2011WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Al Thornton 2011WAS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005,0.007,1.991,1.9969999999999999,0.0,1.0,0.5150183823529408,12.1
1723,Andray Blatche 2011WAS,0.0,0.0,0.003,0.0,0.0,0.997,0.0,0.0,Trevor Booker 2011WAS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Rashard Lewis 2011WAS,0.995,0.0,0.005,0.0,0.0,0.0,0.0,0.0,John Wall 2011WAS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Nick Young 2011WAS,0.024,0.0,0.005,0.0,0.971,0.0,0.0,0.0,1.019,1.0,0.013000000000000001,0.0,1.971,0.997,0.0,0.0,-2.8910171568627456,7.1
1724,Andray Blatche 2011WAS,0.0,0.0,0.003,0.0,0.0,0.997,0.0,0.0,Kirk Hinrich 2011WAS,0.0,0.0,0.0,0.001,0.9990000000000001,0.0,0.0,0.0,Yi Jianlian 2011WAS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Al Thornton 2011WAS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,John Wall 2011WAS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,1.999,2.997,0.0,0.0,-3.213216605392156,6.8
1725,Gilbert Arenas 2011WAS,0.0,0.0,0.002,0.006,0.992,0.0,0.0,0.0,Andray Blatche 2011WAS,0.0,0.0,0.003,0.0,0.0,0.997,0.0,0.0,Kirk Hinrich 2011WAS,0.0,0.0,0.0,0.001,0.9990000000000001,0.0,0.0,0.0,JaVale McGee 2011WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,John Wall 2011WAS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005,0.007,2.991,0.997,0.0,1.0,-6.8566746323529415,-7.7
1726,Gilbert Arenas 2011WAS,0.0,0.0,0.002,0.006,0.992,0.0,0.0,0.0,Andray Blatche 2011WAS,0.0,0.0,0.003,0.0,0.0,0.997,0.0,0.0,JaVale McGee 2011WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,John Wall 2011WAS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Nick Young 2011WAS,0.024,0.0,0.005,0.0,0.971,0.0,0.0,0.0,0.024,0.0,0.01,0.006,2.963,0.997,0.0,1.0,-7.684558823529412,-11.9
1727,Gilbert Arenas 2011WAS,0.0,0.0,0.002,0.006,0.992,0.0,0.0,0.0,Andray Blatche 2011WAS,0.0,0.0,0.003,0.0,0.0,0.997,0.0,0.0,Kirk Hinrich 2011WAS,0.0,0.0,0.0,0.001,0.9990000000000001,0.0,0.0,0.0,JaVale McGee 2011WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Nick Young 2011WAS,0.024,0.0,0.005,0.0,0.971,0.0,0.0,0.0,0.024,0.0,0.01,0.007,2.962,0.997,0.0,1.0,-7.467757965686276,-11.2
1728,Andray Blatche 2011WAS,0.0,0.0,0.003,0.0,0.0,0.997,0.0,0.0,Kirk Hinrich 2011WAS,0.0,0.0,0.0,0.001,0.9990000000000001,0.0,0.0,0.0,Rashard Lewis 2011WAS,0.995,0.0,0.005,0.0,0.0,0.0,0.0,0.0,John Wall 2011WAS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Nick Young 2011WAS,0.024,0.0,0.005,0.0,0.971,0.0,0.0,0.0,1.019,0.0,0.013000000000000001,0.001,2.97,0.997,0.0,0.0,-9.489085477941178,-24.4
1729,Andray Blatche 2011WAS,0.0,0.0,0.003,0.0,0.0,0.997,0.0,0.0,Yi Jianlian 2011WAS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Rashard Lewis 2011WAS,0.995,0.0,0.005,0.0,0.0,0.0,0.0,0.0,John Wall 2011WAS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Nick Young 2011WAS,0.024,0.0,0.005,0.0,0.971,0.0,0.0,0.0,1.019,0.0,0.013000000000000001,0.0,1.971,1.9969999999999999,0.0,0.0,-7.552141237745099,-12.6
