,Prob. cluster 0,Prob. cluster 1,Prob. cluster 2,Prob. cluster 3,Prob. cluster 4,Prob. cluster 5,Prob. cluster 6,Prob. cluster 7,labels
3546,0.0,0.0,0.002,0.002,0.996,0.0,0.0,0.0,4
3547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3548,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
3549,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3550,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3551,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
3552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3554,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,5
3555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
3556,0.0,0.0,0.305,0.0,0.0,0.695,0.0,0.0,5
3557,0.006,0.0,0.039,0.0,0.0,0.0,0.955,0.0,6
3558,0.999,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0
3559,0.998,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0
3560,0.002,0.0,0.0,0.967,0.031,0.0,0.0,0.0,3
3561,0.997,0.0,0.001,0.0,0.002,0.0,0.0,0.0,0
3562,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3563,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
3565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3567,0.0,0.0,0.0,0.004,0.996,0.0,0.0,0.0,4
3568,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3569,0.999,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0
3570,0.0,0.0,0.001,0.0,0.0,0.999,0.0,0.0,5
3571,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
3572,0.866,0.0,0.0,0.0,0.134,0.0,0.0,0.0,0
3573,0.742,0.0,0.0,0.258,0.0,0.0,0.0,0.0,0
3574,0.039,0.0,0.003,0.0,0.958,0.0,0.0,0.0,4
3575,0.039,0.0,0.0,0.0,0.0,0.961,0.0,0.0,5
3576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
3577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
3578,0.966,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0
3579,0.0,0.0,0.001,0.0,0.0,0.999,0.0,0.0,5
3580,0.0,0.0,0.0,0.013,0.987,0.0,0.0,0.0,4
3581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3582,0.0,0.0,0.0,0.019,0.981,0.0,0.0,0.0,4
3583,0.084,0.0,0.0,0.001,0.002,0.913,0.0,0.0,5
3584,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3585,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3586,0.0,0.0,0.001,0.0,0.999,0.0,0.0,0.0,4
3587,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3589,0.988,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0
3590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3592,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,5
3593,0.0,0.0,0.336,0.02,0.644,0.0,0.001,0.0,4
3594,0.096,0.0,0.002,0.0,0.0,0.901,0.0,0.0,5
3595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
3596,0.695,0.0,0.031,0.0,0.274,0.0,0.0,0.0,0
3597,0.0,0.0,0.0,0.003,0.997,0.0,0.0,0.0,4
3598,0.862,0.0,0.0,0.135,0.003,0.0,0.0,0.0,0
3599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3601,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3602,0.0,0.0,0.999,0.0,0.001,0.0,0.0,0.0,2
3603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3604,0.004,0.0,0.002,0.0,0.0,0.994,0.0,0.0,5
3605,0.991,0.0,0.002,0.002,0.004,0.0,0.0,0.0,0
3606,0.291,0.0,0.0,0.709,0.0,0.0,0.0,0.0,3
3607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3608,0.0,0.0,0.003,0.0,0.997,0.0,0.0,0.0,4
3609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3610,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3611,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
3612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3613,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
3614,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3615,0.952,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0
3616,0.989,0.0,0.001,0.008,0.002,0.0,0.0,0.0,0
3617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3618,0.0,0.0,0.0,0.006,0.993,0.0,0.0,0.0,4
3619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3620,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3621,0.0,0.979,0.0,0.0,0.0,0.0,0.0,0.021,1
3622,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3623,0.095,0.0,0.0,0.003,0.902,0.0,0.0,0.0,4
3624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
3626,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3627,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3628,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3629,0.839,0.0,0.161,0.0,0.0,0.0,0.0,0.0,0
3630,0.0,0.0,0.003,0.0,0.0,0.996,0.0,0.0,5
3631,0.996,0.0,0.0,0.0,0.003,0.001,0.0,0.0,0
3632,0.998,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0
3633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3636,0.47,0.0,0.001,0.158,0.371,0.0,0.0,0.0,0
3637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
3638,0.991,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0
3639,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3640,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3641,0.0,0.0,0.028,0.001,0.971,0.0,0.0,0.0,4
3642,0.984,0.0,0.0,0.001,0.015,0.0,0.0,0.0,0
3643,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
3646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3648,0.989,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0
3649,0.926,0.0,0.0,0.0,0.073,0.0,0.0,0.0,0
3650,0.978,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0
3651,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3654,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3655,0.557,0.0,0.443,0.0,0.0,0.0,0.0,0.0,0
3656,0.0,0.0,0.138,0.861,0.001,0.0,0.0,0.0,3
3657,0.0,0.0,0.0,0.002,0.998,0.0,0.0,0.0,4
3658,0.007,0.0,0.001,0.0,0.0,0.992,0.0,0.0,5
3659,0.0,0.0,0.0,0.0,0.0,0.003,0.997,0.0,6
3660,0.0,0.0,0.0,0.003,0.997,0.0,0.0,0.0,4
3661,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
3662,0.0,0.0,0.0,0.019,0.981,0.0,0.0,0.0,4
3663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
3664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3669,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3670,0.0,0.0,0.007,0.0,0.0,0.993,0.0,0.0,5
3671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3672,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.999,7
3673,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3674,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3676,0.797,0.0,0.0,0.0,0.203,0.0,0.0,0.0,0
3677,0.999,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0
3678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3681,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
3682,0.0,0.0,0.0,0.997,0.0,0.003,0.0,0.0,3
3683,0.001,0.0,0.0,0.988,0.011,0.0,0.0,0.0,3
3684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3685,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3687,0.0,0.0,0.0,0.93,0.069,0.0,0.0,0.0,3
3688,0.009,0.0,0.0,0.002,0.0,0.989,0.0,0.0,5
3689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
3690,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.999,7
3691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3695,0.0,0.0,0.003,0.0,0.0,0.997,0.0,0.0,5
3696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
3697,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3698,0.962,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0
3699,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
3700,0.0,0.0,0.028,0.0,0.0,0.972,0.0,0.0,5
3701,0.926,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0
3702,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3703,0.991,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0
3704,0.001,0.0,0.0,0.749,0.25,0.0,0.0,0.0,3
3705,0.0,0.0,0.0,0.032,0.968,0.0,0.0,0.0,4
3706,0.998,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0
3707,0.0,0.0,0.0,0.001,0.999,0.0,0.0,0.0,4
3708,0.913,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0
3709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3710,0.0,0.0,0.0,0.895,0.105,0.0,0.0,0.0,3
3711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3712,0.0,0.0,0.001,0.999,0.0,0.0,0.0,0.0,3
3713,0.998,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0
3714,0.999,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0
3715,0.0,0.0,0.0,0.128,0.872,0.0,0.0,0.0,4
3716,0.0,0.0,0.0,0.962,0.038,0.0,0.0,0.0,3
3717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3719,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3720,0.126,0.0,0.0,0.001,0.0,0.873,0.0,0.0,5
3721,0.159,0.0,0.841,0.0,0.0,0.0,0.0,0.0,2
3722,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3723,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
3725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3727,0.0,0.0,0.0,0.007,0.993,0.0,0.0,0.0,4
3728,0.999,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0
3729,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3730,0.003,0.0,0.012,0.0,0.0,0.985,0.0,0.0,5
3731,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3732,0.0,0.0,0.004,0.292,0.704,0.0,0.0,0.0,4
3733,0.0,0.0,0.0,0.994,0.006,0.0,0.0,0.0,3
3734,0.022,0.0,0.0,0.978,0.0,0.0,0.0,0.0,3
3735,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3737,0.009,0.0,0.991,0.0,0.0,0.0,0.0,0.0,2
3738,0.092,0.0,0.0,0.006,0.903,0.0,0.0,0.0,4
3739,0.0,0.0,0.01,0.004,0.987,0.0,0.0,0.0,4
3740,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3741,0.998,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0
3742,0.992,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0
3743,0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0
3744,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3745,0.992,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0
3746,0.258,0.0,0.0,0.026,0.0,0.716,0.0,0.0,5
3747,0.582,0.0,0.0,0.0,0.418,0.0,0.0,0.0,0
3748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3749,0.003,0.0,0.007,0.152,0.838,0.0,0.0,0.0,4
3750,0.998,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0
3751,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
3752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3753,0.844,0.0,0.0,0.001,0.0,0.155,0.0,0.0,0
3754,0.0,0.0,0.001,0.941,0.058,0.0,0.0,0.0,3
3755,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
3756,0.0,0.0,0.0,0.008,0.992,0.0,0.0,0.0,4
3757,0.0,0.0,0.0,0.007,0.993,0.0,0.0,0.0,4
3758,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3759,0.924,0.0,0.0,0.076,0.0,0.0,0.0,0.0,0
3760,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
3761,0.002,0.0,0.0,0.998,0.0,0.0,0.0,0.0,3
3762,0.0,0.0,0.985,0.0,0.0,0.0,0.015,0.0,2
3763,0.0,0.0,0.015,0.0,0.0,0.985,0.0,0.0,5
3764,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3765,0.0,0.0,0.012,0.0,0.988,0.0,0.0,0.0,4
3766,0.0,0.0,0.001,0.047,0.952,0.0,0.0,0.0,4
3767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3768,0.0,0.0,0.016,0.0,0.984,0.0,0.0,0.0,4
3769,0.999,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0
3770,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
3771,0.0,0.0,0.0,0.084,0.915,0.0,0.0,0.0,4
3772,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3773,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
3774,0.643,0.0,0.0,0.0,0.0,0.357,0.0,0.0,0
3775,0.0,0.0,0.003,0.591,0.406,0.0,0.0,0.0,3
3776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3777,0.0,0.0,0.094,0.0,0.906,0.0,0.0,0.0,4
3778,0.0,0.0,0.0,0.925,0.0,0.075,0.0,0.0,3
3779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3780,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3781,0.0,0.0,0.0,0.049,0.951,0.0,0.0,0.0,4
3782,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
3783,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3784,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
3788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3789,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3791,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
3792,0.964,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0
3793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3794,0.609,0.0,0.0,0.003,0.388,0.0,0.0,0.0,0
3795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3798,0.889,0.0,0.0,0.005,0.0,0.106,0.0,0.0,0
3799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3801,0.999,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0
3802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3804,0.998,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0
3805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3806,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
3807,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3808,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3810,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3811,0.903,0.0,0.073,0.023,0.0,0.0,0.001,0.0,0
3812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3813,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
3814,0.58,0.0,0.238,0.002,0.179,0.0,0.0,0.0,0
3815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3817,0.999,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0
3818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3819,0.998,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0
3820,0.0,0.0,0.0,0.0,0.0,0.969,0.031,0.0,5
3821,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3822,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3823,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3824,0.006,0.0,0.023,0.0,0.971,0.0,0.0,0.0,4
3825,0.0,0.0,0.015,0.001,0.984,0.0,0.0,0.0,4
3826,0.0,0.0,0.0,0.012,0.988,0.0,0.0,0.0,4
3827,0.971,0.0,0.0,0.001,0.028,0.0,0.0,0.0,0
3828,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3829,0.0,0.0,0.553,0.003,0.444,0.0,0.0,0.0,2
3830,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3831,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3832,0.071,0.0,0.929,0.0,0.0,0.0,0.0,0.0,2
3833,0.923,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0
3834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3835,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.999,7
3836,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3837,0.466,0.0,0.0,0.534,0.0,0.0,0.0,0.0,3
3838,0.991,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0
3839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3843,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3844,0.0,0.0,0.0,0.001,0.999,0.0,0.0,0.0,4
3845,0.121,0.0,0.0,0.0,0.878,0.0,0.0,0.0,4
3846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3847,0.0,0.0,0.002,0.0,0.998,0.0,0.0,0.0,4
3848,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3849,0.001,0.0,0.0,0.005,0.993,0.0,0.0,0.0,4
3850,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3851,0.0,0.0,0.0,0.073,0.927,0.0,0.0,0.0,4
3852,0.006,0.0,0.0,0.964,0.03,0.0,0.0,0.0,3
3853,0.532,0.0,0.0,0.002,0.466,0.0,0.0,0.0,0
3854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3855,0.984,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0
3856,0.999,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0
3857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3858,0.0,0.0,0.0,0.998,0.002,0.0,0.0,0.0,3
3859,0.0,0.0,0.082,0.0,0.918,0.0,0.0,0.0,4
3860,0.0,0.0,0.105,0.0,0.895,0.0,0.0,0.0,4
3861,0.0,0.0,0.023,0.735,0.242,0.0,0.0,0.0,3
3862,0.0,0.0,0.0,0.841,0.159,0.0,0.0,0.0,3
3863,0.899,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0
3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3865,0.999,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0
3866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3867,0.0,0.0,0.003,0.997,0.0,0.0,0.0,0.0,3
3868,0.0,0.0,0.0,0.999,0.0,0.0,0.001,0.0,3
3869,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3870,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3871,0.002,0.0,0.0,0.0,0.0,0.998,0.0,0.0,5
3872,0.0,0.0,0.005,0.139,0.857,0.0,0.0,0.0,4
3873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3875,0.0,0.0,0.002,0.0,0.0,0.998,0.0,0.0,5
3876,0.073,0.0,0.0,0.335,0.591,0.0,0.0,0.0,4
3877,0.0,0.0,0.001,0.001,0.998,0.0,0.0,0.0,4
3878,0.001,0.0,0.0,0.0,0.999,0.0,0.0,0.0,4
3879,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3880,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3881,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3882,0.0,0.0,0.0,0.109,0.891,0.0,0.0,0.0,4
3883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3884,0.0,0.0,0.0,0.004,0.996,0.0,0.0,0.0,4
3885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
3886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3888,0.016,0.0,0.0,0.0,0.0,0.984,0.0,0.0,5
3889,0.0,0.0,0.0,0.004,0.996,0.0,0.0,0.0,4
3890,0.998,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0
3891,0.972,0.0,0.0,0.007,0.021,0.0,0.0,0.0,0
3892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3893,0.212,0.0,0.0,0.0,0.0,0.788,0.0,0.0,5
3894,0.0,0.0,0.001,0.0,0.999,0.0,0.0,0.0,4
3895,0.99,0.0,0.0,0.006,0.004,0.0,0.0,0.0,0
3896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
3897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3899,0.0,0.0,0.003,0.0,0.0,0.997,0.0,0.0,5
3900,0.0,0.0,0.983,0.0,0.0,0.0,0.017,0.0,2
3901,0.0,0.0,0.0,0.002,0.998,0.0,0.0,0.0,4
3902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3903,0.0,0.0,0.159,0.0,0.841,0.0,0.0,0.0,4
3904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3905,0.0,0.0,0.999,0.0,0.0,0.0,0.001,0.0,2
3906,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3907,0.282,0.0,0.0,0.001,0.717,0.0,0.0,0.0,4
3908,0.092,0.0,0.0,0.001,0.0,0.907,0.0,0.0,5
3909,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
3910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
3911,0.147,0.0,0.0,0.527,0.0,0.325,0.0,0.0,3
3912,0.0,0.0,0.002,0.001,0.998,0.0,0.0,0.0,4
3913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
3914,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
3915,0.996,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0
3916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
3917,0.058,0.0,0.0,0.0,0.0,0.942,0.0,0.0,5
3918,0.957,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0
3919,0.0,0.0,0.001,0.987,0.012,0.0,0.0,0.0,3
3920,0.0,0.0,0.0,0.001,0.998,0.0,0.001,0.0,4
3921,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,4
